Visualizing A Neural Machine Translation Model
Attention Mechanism
Attention? Attention!
The Annotated Transformer
The Annotated GPT-2
Transformers - Hugging Face
Curriculum for Reinforcement Learning
Self-Supervised Representation Learning
Evolution Strategies
Meta Reinforcement Learning
Generalized Language Models
Policy Gradient Algorithms
Object Detection for Dummies
Learning Word Embedding
GANSpace: Discovering Interpretable GAN Controls
Kornia: Differentiable Computer Vision Library for PyTorch
PyTorch Geometric 
DGL: Deep Graph Library
BERT Research - Key Concepts & Sources
GLUE Explained: Understanding BERT Through Benchmarks
TinyBERT
NVIDIA Neural Modules: NeMo
VoTT: Visual Object Tagging Tool
Clinical BERT
Computer Vision Annotation Tool (CVAT)
LabelImg
How to Steal Modern NLP Systems with Gibberish?
BioWordVec & BioSentVec
BioBERT: a pre-trained biomedical language representation model 
How to Unit Test Machine Learning Code
Machine Learning Systems Design
HMTL: Hierarchical Multi-Task Learning
The State of Transfer Learning in NLP
The Dark Secrets of BERT
Named Entity Recognition Tagging
An introduction to Q-Learning: Reinforcement Learning
Ray
Graph Nets
ConvNet Playground
Embedding Projector
Word2Viz: Explore Word Analogies
Image-to-Image Translation with Conditional Adversarial Networks
"Quick, Draw"
A 2019 Guide to Speech Synthesis with Deep Learning
FlashTorch
W&B: Weights and Biases
Text Feature Selection for Causal Inference
3D Ken Burns Effect from a Single Image
Sparse Sinkhorn Attention
Backtester
An Overview of Early Vision in InceptionV1
AiLight: Automatic  Highlighting Using BERT
Controlling Text Generation with Plug and Play Language Models
Genomic ULMFiT
Self-Supervised Learning and Computer Vision
scispaCy
Universal Adversarial Triggers for Attacking and Analyzing NLP
lazynlp
AllenNLP Interpret
Natural Language Processing With spaCy in Python
Tips for Successfully Training Transformers on Small Datasets
🦄 How to build a SOTA Conversational AI with Transfer Learning
CS224n: Natural Language Processing with Deep Learning
CS231n: Convolutional Neural Networks for Visual Recognition
Illustrated: Self-Attention
Beyond the Pixel Plane: Sensing and Learning in 3d
A Visual Guide to Self-Labelling Images
3D Photography using Context-aware Layered Depth Inpainting
Tokenizers: How Machines Read
Practical Text Classification With Python and Keras
Text Classification With Torchtext
Understanding Text With Bert
Transfer Learning with T5: the Text-To-Text Transfer Transformer
Building a COVID-19 Project Recommendation System
Neural Machine Translation With Attention
PyTorch Tutorial for Deep Learning Researchers
Show and Tell: A Neural Image Caption Generator
SimpleGAN
Semantic Segmentation on MIT ADE20K dataset in PyTorch
ViLBERT-MT: Multi-Task Vision & Language Representation Learning
Training an Image Classifier in PyTorch
A Visual Exploration of DeepCluster
A 2019 guide to Human Pose Estimation with Deep Learning
"Deep Learning Based Super Resolution, Without Using a GAN"
U-Net Deep Learning Colorization of Greyscale Images
Deep Learning for Image Super-resolution: A Survey
Second-order Attention Network for Single Image Super-resolution
DeepSORT: Deep Learning to Track Custom Objects in a Video
Fast Online Object Tracking and Segmentation: A Unifying Approach
Neural Style Transfer
Deep Learning for Videos: A 2018 Guide to Action Recognition
Shakespeare Meets Google's Flax
"Anomaly detection with Keras, TensorFlow, and Deep Learning"
Almost Everything You Need to Know About Time Series
STEFANN: Scene Text Editor using Font Adaptive Neural Network
Time Series Prediction with LSTM Using PyTorch
lda2vec: Tools for interpreting natural language
Deep Learning for Object Detection: A Comprehensive Review
An Intuitive Guide to Deep Network Architectures
Real-Time Voice Cloning
15 Best Tools for Tracking Machine Learning Experiments
Cycle GAN in TensorFlow 2.0 with Custom Loops
Holopix50k: A Large-Scale In-the-wild Stereo Image Dataset
PyTorch Notebooks
Optimize your ML models
Machine learning deserves its own flavor of Continuous Delivery
The Abstraction and Reasoning Corpus (ARC)
GitHub Actions & Machine Learning Workflows with Hamel Husain
How To Create Semantic Search For Arbitrary Objects
The Future of (Transfer Learning in) Natural Language Processing
MONAI
How I Used Deep Learning To Train A Chatbot To Talk Like Me
DialoGPT: Toward Human-Quality Conversational Response Generation
Upside Down Reinforcement Learning
PyImageSearch
Implementing Portrait Bokeh Mode using OpenCV and NumPy (Python)
MixNMatch
MT-Clinical BERT
medaCy
Lagrangian Neural Networks
ML Foundations and Methods for Precision Medicine and Healthcare
Albert-base for Sanskrit
Adversarial Latent Autoencoders
Optimal Transport and the Sinkhorn Transformer
Semantic Graphs for Generating Deep Questions
Gutenberg Dialog
Better NLP project
Recipes for building an open-domain chatbot
Object-detection with multi-template matching
No Trump Social Chrome Plugin
Attribute2Font: Creating Fonts You Want From Attributes
YOLOv4: Optimal Speed and Accuracy of Object Detection
Geometric and Relational Deep Learning
TAPAS: Weakly Supervised Table Parsing via Pre-training
Jukebox: A Generative Model for Music
Exploratory Data Analysis of Time Series
Gotchas of Transfer Learning for Image Classification
SciTLDR: Extreme Summarization of Scientific Documents
BLINK: Better entity LINKing
Five Cool Python Libraries for Data Science
Fastai2 Vision Module
Unsupervised Question Decomposition for Question Answering
Training Batch Norm and Only Batch Norm
The Big Bad NLP Database
POINTER: Constrained Text Generation
Covid-19: A-Geo-Statistical-Analysis
Cognito : Data wrangling toolkit
Synthesizer: Rethinking Self-Attention in Transformer Models
ConvNets-TensorFlow2
StellarGraph - Machine Learning on Graphs
LandCover.ai
Generating SOAP Notes from Doctor-Patient Conversations
Zero-shot Neural Retrieval via Domain-targeted Synthetic Queries
Harry Potter and the Deep Learning Experiment
NeuralCook — Image2Ingredients and Cooking Recommendation
NER model for 40 languages trained with the new TFTrainer
Pose Animator
A Commit History of BERT and its Forks
U^2-Net
Age and Gender Estimation using Multi-Task CNN
Data augmentation recipes in tf.keras image-based models
Injecting Inductive Bias in Graph Neural Networks (MIT talk)
Feature Stores for ML
Image Semantic Segmentation of UAV mining area based on Deeplabv3
A Comprehensive Survey on Graph Neural Networks
Hidden Technical Debt in Machine Learning Systems
In-Domain GAN Inversion for Real Image Editing
Neural Networks for NLP (CMU CS 11-747)
DANet PyTorch
BART version of closed-book QA
Unsupervised Reinforcement Learning
CCNet_PyTorch
Image segmentation in 2020
Plan2Explore: Plan to Explore via Self-Supervised World Models
Toward Better Storylines with Sentence-Level Language Models
Epipolar Transformers
Machine Learning on Graphs: A Model and Comprehensive Taxonomy
BLEURT: Learning Robust Metrics for Text Generation
Identifying Brain Tumor from MRI images using FastAI -DynamicUnet
HuggingTweets
Top Down Introduction to BERT with HuggingFace and PyTorch
Transformers from Scratch
Scene Classification using Pytorch and Fast.ai
Fake new detection Pytorch
FastHugs: Sequence Classification with Transformers and Fastai
Open-Dialog Chatbots for Learning New Languages
Electra
DQN In Pytorch Livestream Series
S2IGAN: Speech-to-Image Generation via Adversarial Learning
Twitter Sentiment Analysis
HuggingFace nlp library
RXNMapper: Unsupervised Attention-Guided Atom-Mapping
ICLR 2020 Trends: Better & Faster Transformers for NLP
Differentiable Reasoning over Text
Semi-supervised image classification with GANs
HighRes-net: Multi-Frame Super-Resolution of satellite imagery
How Deep Is Your Love For Transfer Learning In NLP?
Time Series Forecasting with TensorFlow.js
Phrases extraction and D3 Wordcloud
Reinforcement Learning Tic Tac Toe with Value Function
Build a Textual Similarity Web App with TensorFlow.js
cyBERT: Applying BERT to Windows event logs
DPOD: Pose Estimator
ESTorch
"A Large-Scale, Open-Domain, Mixed-Interface Dialogue-Based ITS "
A Visual Survey of Data Augmentation in NLP
DoYouEvenLearn
Differentiable Adaptive Computation Time for Visual Reasoning 
Semixup: In- and Out-of-Manifold Regularization
Deep Reinforcement Learning for Supply Chain & Price Optimization
TextAttack
aitextgen
How Hugging Face achieved a 2x performance boost for QA
Accelerate your NLP pipelines using Hugging Face and ONNX
Attentron
Torch Points3D
NLP Model Selection 
Model-Agnostic Meta-Learning for Reinforcement Learning with TF2
FashionBERT
📈 Automated Time Series Forecasting
"Look inside the workings of ""Label Smoothing"""
Content and Style Disentanglement for Artistic Style Transfer
Time Series Classification Using Deep Learning
TAO: A Large-Scale Benchmark for Tracking Any Object
BiT: Exploring Large-Scale Pre-training for Compute
Self Driving Car
Plant Disease Detection
YoloV3 implementation in keras and tensorflow 2.2
Face Mask Detector
Colbert AI
How to Build Robust Embeddings for Visual Similarity Tasks
Basic ML Algorithms from scratch.
Build your first data warehouse with Airflow on GCP
Building an Intelligent Twitter Bot
Self Supervised Representation Learning in NLP
Job Classification
Next Word Prediction
PixelLib
TensorFlow.js - Gesture Controlled 2048
Taxi Demand Prediction NewYorkCity
Super-BPD for Fast Image Segmentation
Neural Topological SLAM for Visual Navigation
Zero To One For NLP
NLP for Developers: Shrinking Transformers | Rasa
DETR: End-to-End Object Detection with Transformers
AutoSweep: Recovering 3D Editable Objects from a Single Photo
CMU LTI Low Resource NLP Bootcamp 2020
Humour.ai : Language Model that can crack Jokes
face mask detection 
Train ALBERT for NLP with TensorFlow on Amazon SageMaker
GPT-3: Language Models are Few-Shot Learners
Guided Uncertainty-Aware Policy Optimization
GOTURN-PyTorch
Applying Modern Best Practices to Autoencoders
Sentiment analysis 
The designer - gpt2 bot that talks about UX Design
Sentiment Classification for UtaPass & KKBOX Reviews
Forex Prediction
Lyrics-Based Music Genre Classifier
ARBML
Zero Shot Topic Classification
Illustrated Guide to Transformers: Step by Step Explanation
Illustrated Guide to Transformers
Automatic-Face-Detection-Annotation-and-Preprocessing
SmartFeed.ai
Wheat Detection 🌾
Effects of News Sentiments on Stock Predictions
NLP News Category
AI Debate Master
Zero-Shot Learning for Text Classification
Dash DETR Detection App
AI Basketball Analysis
Reverse Image Search
Beginner’s guide to Machine Learning Model Deployment
MedicalZoo PyTorch
Paraphrase Any Question with T5  (Text-To-Text  Transformer)
Movie Recommendation System
Convnet Galaxy Morphology Classifier
2nd Place Solution to Ship Identification Hackathon 
Deep learning Architecture: AlexNet
Movement Pruning: Adaptive Sparsity by Fine-Tuning
Document search engine
Softbot design with WANNS
Motion2Vec
Machine Learning: Tests and Production
Generate True or False questions from any content
Sized Fill-in-the-blank or Multi Mask filling with RoBERTa
T5 for Sentiment Span Extraction
Getting Started with Time Series analysis using Pandas
Melanoma Detection with Pytorch
"RoBERTa → Longformer: Build a ""Long"" Version of Pretrained Models"
Learning Dexterity End-to-End
A Practical guide to building a conversational chatbot
Web Mining and Information theory
Deep Q-Network on Space Invaders. 
YOLOv4
Acme: A Research Framework for Reinforcement Learning
doc2vec Paragraph Embeddings for Text Classification
Machine Learning with Fastai
The Transformer … “Explained”?
TensorflowTTS: Real-Time SOTA Speech Synthesis for Tensorflow 2.0
PyTorch Transformers Tutorials
BERT Summarization
Divide Hugging Face Transformers Training Time By 2
How NLP has evolved for Financial Sentiment Analysis
The NLP Pandect - All NLP resources in one place
Summary of 🤗 Transformers Models
Snaked: Classifying Snake Species using Images
Literate Lamp: Answering Question with Common Sense
Pytorch Faster RCNN
Paragraph Summarizer
Leafy: Plant Leaf Classifier
"COVID-Q: A Dataset of 1,690 Questions about COVID-19"
Keras notifications on Slack!
Zero-shot Text Classification With Generative Language Models
Funnel-Transformer: Filtering out Sequential Redundancy
Timeseries Anomaly Detection using an Autoencoder
Fairseq-tagging
Know-Corona : Kaggle COVID-19 Open Research Dataset Challenge (CO
Automatic Asset Classification
TransformerTTS
How Big Should My Language Model Be?
MSeg: A Composite Dataset for Multi-domain Semantic Segmentation
Network Fusion for Content Creation With Conditional Inns
Advanced Deep Learning for Computer Vision (ADL4CV)
Linformer: Self-Attention with Linear Complexity
Getting Machine Learning to Production
Exploration Strategies in Deep Reinforcement Learning
Automatically Generate Multiple Choice Questions (MCQs) 
BERT Loses Patience: Fast and Robust Inference with Early Exit
PEGASUS: a SOTA model for Abstractive Text Summarization
Big GANs Are Watching You
Sentiment Analysis on News Article
GPT-3 Language Model: A Technical Overview
OpenAI API
Implementation of a Contextual Chatbot in PyTorch
Author Identification using Doc2Vec
Training game agents with supervised learning
Baymax - ChatBot
How to Evaluate Longformer on TriviaQA using NLP
Extracting Structured Data from Templatic Documents
StackOver Flow Data Analysis
Super-resolution Variational Auto-Encoders
Video object grounding
Short Notes on Behavior Regularized Offline RL
Entity Embedding with LSTM for Time-Series
Why We Switched from Flask to FastAPI for Production ML
Building a Captcha OCR in TF2.0
101 Ways to Solve Search - Dair AI ft. Pratik Bhavsar
Multimodal Meme Classification
Interpretable Machine Learning for Computer Vision
Predicting Unintentional Action in Video
 Synthesizing High-Resolution Images with StyleGAN2
PIFuHD: High-Resolution 3D Human Digitization 
Instance Shadow Detection
Detectron2
tslearn
PyTorch3D
Course Review - Causal Inference
Unsupervised Learning of Probably Symmetric Deformable 3D Objects
A Guide to Natural Language Processing With AllenNLP
Real Time Object Detection using CNN YOLO
Short Notes on Model-Based Offline Reinforcement Learning (MOReL)
Image GPT: Generative Pretraining from Pixels
Q*BERT
History of Language Models - Alec Radford
Generate Boolean (Yes/No) Questions From Any Content 
Fast Neural Style Transfer (feed-forward method) ⚡💻 + 🎨 = ❤️
Diverse Image Generation via Self-Conditioned GANs
Using GitHub Actions for MLOps & Data Science
Image and Bounding Box Annotation Slicer
Huggingtweets
The Future of Computer Vision is Self-Supervised Learning
Using Selective Attention in Reinforcement Learning Agents
A Visual Guide to FastText Word Embeddings
Autocoder - Finetuning GPT-2 for Auto Code Completion
DeepSNAP
RoBERTa meets TPUs
Deep Model-Based RL for Real-World Robotic Control
Pokemon Classifier
Workshop on Scalability in Autonomous Driving - Andrej Karpathy
Battle-Tested Techniques for Scoping Machine Learning Projects
Classify photos in 600 classes using nine million Open Images
Trackable
Stochastic Segmentation Networks
Deep Learning for Computer Vision 
VPSNet for Video Panoptic Segmentation
What I Learned From Looking at 200 Machine Learning Tools
Discovering Symbolic Models from Deep Learning w/ Inductive Bias
Breaking the cycle—Colleagues are all you need
Deep Learning Based Text Classification: A Comprehensive Review
jiant
Text Classification
multi-task-NLP
Maximizing Business Impact with Machine Learning
Automatic Data Augmentation for  Generalization in Deep RL
High-Fidelity Generative Image Compression
Unet Model for Image Segmentation With EfficientNet Encoder
A Million of ML Predictions at the Tip of Your Fingers
NetHack Learning Environment (NLE)
Paraphrase Generation Using T5 model
Message Passing Query Embedding
Quantifying Attention Flow in Transformers
Natural Language Processing Roadmap
Weight Poisoning Attacks on Pre-trained Models
Leveraging Temporal Context for Object Detection
Expressive Power of Graph Neural Networks
rlx: A modular Deep RL library for research
Building AI Trading Systems
Introduction to NLP using Fastai
TF Lite Semantic Segmentation Models
Semantic Segmentation + Background Removal + Style Transfer
Automatic translation of the SQUAD dataset to spanish
Dakshina Dataset
Computer Vision Recipes
A research guide for data scientists
Using Data Science Pipelines for Disaster Response
Twitter Turing Test
STUMPY: A Powerful and Scalable Python Library for Time Series
Model Serving using FastAPI and streamlit
The Reformer - Pushing the Limits of Language Modeling
High-Resolution Image Inpainting
MARGE: Pre-training via Paraphrasing
Fast Api with Dockerization of your ML Models
SimCLR - Contrastive Learning of Visual Representations
Image synthesis at CVPR 2020
Sktime
"Sentiment Analysis: Key Milestones, Challenges and New Directions"
Serverless BERT with HuggingFace and AWS Lambda
Model-based Reinforcement Learning: A Survey
Building Level 3 Conversational AI Assistants
NSFW Image Classification REST API built with TensorFlow.JS
Python Implementation of Reinforcement Learning: An Introduction 
The Simplest Way to Serve your NLP Model in Production w/ Python 
Learning to Cartoonize Using White-box Cartoon Representations
Reinforcement Learning Tutorial
Face Recognition Techniques
LSTM Forecast Model for Stock Price Prediction using Keras
PokeZoo
NLP-task-visualizer-app
TensorflowTTS
spaczz: Fuzzy matching and more for spaCy
BioSyn
Image Classifier: In the Browser
Photon: A Robust Cross-Domain Text-to-SQL System
Bounding Box Prediction from Scratch using PyTorch
Comment Classification Using BERT (multi-language) Fine-Tuning
TextBrewer
codeBERT - Automated code docstring review with transformers
Continuous Machine Learning (CML)
picTranslate: Seamless live Image Text translator
TUDatasets
Full Stack Deep Learning
Easy OCR
Emotion Recognition from Tom and Jerry videos
Imagenette
TextAugment
niacin
Albumentations
Augmentor
tsfresh
Anomaly Detection Toolkit (ADTK)
Chakin 
Top2Vec
Contextualized Topic Models
jellyfish
SentencePiece
A Deep Dive into the Wonderful World of Preprocessing in NLP
Pytest
Artifacts - Weights & Biases
DeepkitAI
Neptune.ai
Rasa
TF Sprinkles
Laplacian Pyramid Reconstruction and Refinement for Semantic Seg.
Training a pets detector model with TFOD API (TF 2)
TensorFlow 2 meets the Object Detection API
Cortex
Semi-Supervised Learning in Computer Vision
Face Predicting Web App
Driver Identification Based on Vehicle's telematics data
Comprehensive analysis of important metrics in ML
StreamAlert
ULMFiT Airline Sentiment Analysis
DeepDream Video Style Transfer
"You Trained a Machine Learning Model, Now What?"
NSFW Image Moderation Automation Engine built with TensorFlow.JS 
PDFTableExtract
YOLOv4 With TensorFlow
Selfie2Anime with TFLite
Bridging PyTorch and TVM
Summarize a webapge
An Icon Classifier with TensorFlow Lite Model Maker
Cross-lingual Transfer Learning - Sebastian Ruder
AdapterHub: A Framework for Adapting Transformers
Object Detection with RetinaNet
Deploying your ML Model with TorchServe
Medical Zoo - 3D Multi-modal Medical Image Segmentation
Computer Vision Pretrained Models
NLP Pretrained Models
Machine Learning Production Pipeline
Tempering Expectations for GPT-3 and OpenAI’s API
StyleGAN Encoder
WikiArt StyleGAN 2 Model
Indian Paper Currency Prediction
"Neural Style Transfer (Gatys et al., PyTorch)"
Implementation of Face Net  in TensorFlow -  2.0
Azure Machine Learning Template
Teachable Machine (Image Classifier)
TensorFlow JS- Object Detection in Browser
How to Stop Worrying About Compositionality
Spacy-Go
Dframcy
NSFW Image Moderation Admin App with ReactJS
PyTorch Geometric Temporal
Why is it Important to Monitor Machine Learning Models?
PyTorch Implementation of PaletteNet
ECG arrhythmia classification using a convolutional neural net
Structured Self Attention
TurboTransformers
Rasa NLU Examples
Change Detection using Siamese networks
My Artificial Intelligence Bookmarks
Do we Need Deep Graph Neural Networks?
Pandera
TensorFlow Serving
BentoML
Azure ML
Shape and Viewpoint without Keypoints
model-logger
Sentiment Analysis With Transformers
Attention based YOLO: Object Detection
LabelDetection: simplifying the use and construction of deep dete
How to Set Up a Python Project For Automation and Collaboration
Understanding & Implementing SimCLR - an ELI5 guide
CoreML Model Zoo
How GPT3 Works - Visualizations and Animations
Temporal Graph Networks
Behavioral Testing of NLP models with CheckList
Time series forecasting
Real-time text detection with EAST in TFLite
Understanding the Effectivity of Ensembles in Deep Learning
Small differences in BLEU are meaningless
Multi-target in Albumentations
Social Distance Detection
Deep Learning Techniques for NLP in Healthcare
Extension to block NSFW content using AI
ATLASS: AutoML using Transfer and Semi-Supervised Learning
LabelStoma: stomata detection using YOLO
DeepClas4Bio
Meme Classifier Using TFlite and flutter
Text Summarization using TF-IDF Algorithm
Simple Transformers
DeText: A Deep Neural Text Understanding Framework
Efficient Serverless Deployment of PyTorch Models on Azure
Nearest Celebrity Face
A Few Favorite Recipes in Computer Vision & Deep Learning
NeuralQA - API and Visual Interface for Extractive QA
Object tracking in 75 lines of code
FARM: Framework for Adapting Representation Models
Act - GitHub Actions locally
Curated papers & articles on DS & ML in production
Tensorflow2 Object Detection Tutorial
ONNX T5
DeLighT: Very Deep and Light-weight Transformers
Evaluation Metrics For Information Retrieval
Test-Time Data Augmentation
SadedeGel: An extraction based Turkish news summarizer
MobyDick word frequency
Image Classification with Keras
Dropout in PyTorch – An Example
"Data Science Meets Devops: MLOps with Jupyter, Git, & Kubernetes"
Detectron 2 Demo from Facebook
Predict Vehicle Speed From Dash Cam Video
Digital Image Processing in Python
A 2020 guide to Semantic Segmentation
Fast NST for Videos (+ person segmentation) 🎥 + ⚡💻 + 🎨 = ❤️
Live demo : State-of-the-art MCQ Generator from any content
InvoiceNet
Search for visual datasets
GAN-BERT
tsaug
Machine Learning Pipelines for Kubeflow.
Structuring Unit Tests in Python
DeepR — Training TensorFlow Models for Production
Neural Architecture Search
Temporal Convolutional Networks for Time-Series
Machine Learning Deployment: Shadow Mode
Extract Stock Sentiment from News Headlines
hloc - the hierarchical localization toolbox
Practical Tips and Tricks for Successful Transfer Learning
txtai: AI-powered search engine
Drowsiness Detection System using OpenCV and Flask in Python 
"GPT-3, The model simply knows!"
Solaris
Safe Space - Github Action
Intro to Autoencoders
Pix2Pix
Insight
Onceupon.space
Fine-tuning with custom datasets
Language Interpretability Tool (LIT)
Great Expectations
Effective testing for machine learning systems
Graph Representation Learning Book
Image Similarity Search in PyTorch
Tensorflow Object Detection with Tensorflow 2
Rules of Machine Learning: Best Practices for ML Engineering
vedaseg
vedastr
CascadeTabNet
"Table Detection, Information Extraction and Structuring using ML"
AxCell
Hyperparameter Optimization for 🤗 Transformers: A Guide
Shift-Ctrl-F: Semantic Search for the Browser
Spinning Up in Deep RL (OpenAI)
An Introduction to Adversarial Examples in Deep Learning
Deep dive into ROI layer in Object Detection Models
On the Bottleneck of Graph Neural Networks and its Implications
Unsupervised Keyphrase Extraction
Practical AI: Using NLP word embeddings to solve localization 
Explore then Execute
"Tensorflow, Pytorch, Transformer, Fastai, etc. Tutorials"
Graph Convolutions for dummies
ECCV 2020: Some Highlights
CVPR 2020: A Snapshot
TTT: Fine-tuning Transformers with TPUs or GPUs acceleration
MushroomRL
What Is MLOps?
NLP Course | For You
Learning to Summarize with Human Feedback
ONNX Transformers
hugdatafast: huggingface/nlp + fastai
Top 10 Deep Learning Breakthroughs — Deep Reinforcement Learning
Data analysis made easy: Text2Code for Jupyter notebook
electra_pytorch:  ELECTRA in PyTorch (fastai + huggingface)
Images of radio boxes
omega|ml - building and deploying ML models the easy way
Fine-tune a non-English GPT-2 Model with Huggingface
Getting started with large-scale ETL jobs using Dask and AWS EMR
How to Create a Cartoonizer with TensorFlow Lite?
How to Test Machine Learning Code and Systems
torchCDE
Latent graph neural networks: Manifold learning 2.0?
Real Python Recommendation Engine
Graph Neural Networks
End-to-end Object Detection in TensorFlow Lite
Jepto - Digital Marketing Analytics
Cartoonizer with TensorFlow.js
Implementing Content-Based Image Retrieval with Siamese Networks
NLP for Developers: Multilingual NLP | Rasa
Paint with Machine Learning
Distilling Knowledge in Neural Networks
Recurrent Neural Networks: building GRU cells VS LSTM cells 
PyTorch Forecasting
Norfair
Labelai
Remo
Layered Neural Rendering for Retiming People in Video
Simple Transformers: Transformers Made Easy
TF Geometric
"Part 2: Deep Representations, a way towards neural style transfer"
Sudoku Solver
"3D Face: Fast, Accurate and Stable Reconstruction"
TableQA
GP-GAN: Towards Realistic High-Resolution Image Blending
From Research to Production with Deep Semi-Supervised Learning
 A spaced repetition app for keeping your reinforcement learning
GraphNorm
Intro to Facebook Prophet
GitHub Actions for Machine Learning
SemTorch
bingoset - CLI tool  to create image dataset.
Python caching in GitHub Actions
EfficientDet meets Pytorch Lightning
Optimizing MobileDet for Mobile Deployments
Adapting Text Augmentation to Industry Problems
12 Factors of Reproducible Machine Learning in Production
Serving PyTorch models in production with the Amazon SageMaker
How to Make Sense of the Reinforcement Learning Agents?
Introduction to 3D Medical Imaging: Preprocessing & Augmentations
Explainable ML Monitoring
Parallelizing Prophet Cross-Validation with Dask
Top Research Papers from the ECML-PKDD 2020 Conference
GANs in Computer Vision Free Ebook / Article-series
Pattern-Exploiting Training (PET)
Imaginaire
Transection: Transformers for English to Chinese Translation 基于t
A Survey of the State of Explainable AI for NLP
Topic Modeling with BERT
OpenMMLab Computer Vision
Machine Learning Methods Explained (+ Examples)
Rasoee
http://school04.ru/
https://www.dns-shop.ru/catalog/17a8df6816404e77/lazernye-mfu/
https://sbermegamarket.ru/catalog/audiosistemy-dlya-lodok-i-katerov/
http://do.vanmk.ru/index.php/distantsionnoe-obuchenie
https://www.eldorado.ru/d/tekhnika-dlya-kukhni/
https://www.bgoperator.ru/
https://pet-mir.ru/
https://otzivi-tut.ru/catalog/kompanii/kompanii_po_dostavke_vody/
https://ok.ru/consultantplus.comp
https://www.dxomark.com/cameras/
http://www.piligrim-tours.ru/wedding%20of%20cube.html
https://www.youtube.com/watch?v=ogpew7zuu9y
http://axu.ru/
https://yandex.ru/maps/?text=������%20����%20������&source=serp_navig&from=tabbar
https://landofgames.ru/
https://topliba.com/books/popular
https://div.ru.mycanon.net/printers/laser-printers/
https://www.flysas.com/ru-ru/
https://tophotels.ru/
https://mostevent.od.ua/svadba-nasti-i-ruslana/
https://www.korablik.ru/
https://travel.wildberries.ru/
https://plusfinance.ru/kredity/moskva/
https://m2.ru/moskva/nedvizhimost/kupit-kvartiru/
https://lenta.ru/news/2022/09/19/bankrot/
https://readrate.com/rus/news
https://ru.pinterest.com/pin/417920040406641267/
http://www.atscomputers.ru/
https://www.airlines-inform.ru/news/
https://www.un.org/ru/chronicle/article/21956
https://vk.com/medic_gif
https://texterra.ru/blog/dizayn/
https://vk.com/football_obzortv
https://www.kns.ru/
https://www.uszn-blag.amurobl.ru/index.php/177-o-edinom-razmere-posobiya-po-ukhodu-za-rebenkom-do-1-5-let
https://lenta.ru/news/2022/10/06/rules/
https://dm-centre.ru/kids/sport-turizm-track/
https://parite.bg/blog/naj-dobrite-banki-za-ipotechni-krediti
https://www.youtube.com/watch?v=zsencqahj04
https://www.leomax.ru/products/tovary_dlya_doma_dachi_i_otdyha/
https://sbermegamarket.ru/catalog/detskaya-obuv/
https://www.delfin-tour.ru/
https://europcar.ru/
https://vk.com/matchtv
https://gp-8.ru/patsientu/besplatnaya-meditsinskaya-pomoshch.html
https://uznayvse.ru/interesting-facts/pochemu-na-samom-dele-videoigry-polezny.html
https://www.bgoperator.ru/price.shtml?flt=100410000050
https://www.mv.org.ua/news/264601-vidy_i_formy_rybolovnyh_kryuchkov.html
